9.999999761876392224e-02
1.376193839780386896e-01
1.817562797731480106e-01
2.315993657409792794e-01
2.855159301298509922e-01
3.411910909655991309e-01
3.959910351743833323e-01
4.474425086032807197e-01
4.936529248157667249e-01
5.335307188652583799e-01
5.667743684944069882e-01
5.936980583846711568e-01
6.149974510678866135e-01
6.315367190921176155e-01
6.441950175846250515e-01
6.537760468583002638e-01
6.609671276198947343e-01
6.663304035168754469e-01
6.703116257031705993e-01
6.732565915035342297e-01
6.754293798051925757e-01
6.755906208533033475e-01
6.758129003168048543e-01
6.761192806018249124e-01
6.765414983542529237e-01
6.771231914713677913e-01
6.779242946797963132e-01
6.790269980528227389e-01
6.805437696965839223e-01
6.826280546379357439e-01
6.854883482015521334e-01
6.894063421186644725e-01
6.947596342447398543e-01
7.020488594470420951e-01
7.119276782487121702e-01
7.252313218179798904e-01
7.429947182341877232e-01
7.664442700696921795e-01
7.969389817723885328e-01
8.358306431816222570e-01
8.842177989741129007e-01
6.786761701943804237e-01
4.999999999999999445e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.211501166492291892e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.120395834806538926e-01
4.999999999999999445e-01
6.999999939645485947e-01
1.310092912391331854e+00
2.154704549987764839e+00
1.144611637596432807e+00
8.446116375964327627e-01
3.000000000000000444e-01
